Title,description,Poster
Mission: Impossible - Rogue Nation,"Ethan and team take on their most impossible mission yetÃ¢ÂÂeradicating 'The Syndicate', an International and highly-skilled rogue organisation committed to destroying the IMF.",https://image.tmdb.org/t/p/original/fRJLXQBHK2wyznK5yZbO7vmsuVK.jpg
A Nightmare on Elm Street,"Teenagers in a small town are dropping like flies, apparently in the grip of mass hysteria causing their suicides. A cop's daughter, Nancy Thompson, traces the cause to child molester Fred Krueger, who was burned alive by angry parents many years before. Krueger has now come back in the dreams of his killers' children, claiming their lives as his revenge. Nancy and her boyfriend, Glen, must devise a plan to lure the monster out of the realm of nightmares and into the real world...",https://image.tmdb.org/t/p/original/wGTpGGRMZmyFCcrY2YoxVTIBlli.jpg
Killer Elite,"Based on a shocking true story, Killer Elite pits two of the worldÃ¢ÂÂs most elite operativesÃ¢ÂÂDanny, an ex-special ops agent and Hunter, his longtime mentorÃ¢ÂÂagainst the cunning leader of a secret military society. Covering the globe from Australia to Paris, London and the Middle East, Danny and Hunter are plunged into a highly dangerous game of cat and mouseÃ¢ÂÂwhere the predators become the prey.",https://image.tmdb.org/t/p/original/7O2U0WPFPSvNSUYZlhbnV081lBF.jpg
King Kong,"In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with the leading lady.",https://image.tmdb.org/t/p/original/6a2HY6UmD7XiDD3NokgaBAXEsD2.jpg
300,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.",https://image.tmdb.org/t/p/original/9W49fy5G7v9Ed3CXtvMi41YqZtt.jpg
Drive My Car,"Yusuke Kafuku, a stage actor and director, still unable, after two years, to cope with the loss of his beloved wife, accepts to direct Uncle Vanja at a theater festival in Hiroshima. There he meets Misaki, an introverted young woman, appointed to drive his car. In between rides, secrets from the past and heartfelt confessions will be unveiled.",https://image.tmdb.org/t/p/original/xlEnJ6O2xIlcJPvo23PWUiiSS21.jpg
Superman,"Mild-mannered Clark Kent works as a reporter at the Daily Planet alongside his crush, Lois Lane. Clark must summon his superhero alter-ego when the nefarious Lex Luthor launches a plan to take over the world.",https://image.tmdb.org/t/p/original/d7px1FQxW4tngdACVRsCSaZq0Xl.jpg
Star Wars: Episode II - Attack of the Clones,"Following an assassination attempt on Senator PadmÃÂ© Amidala, Jedi Knights Anakin Skywalker and Obi-Wan Kenobi investigate a mysterious plot that could change the galaxy forever.",https://image.tmdb.org/t/p/original/oZNPzxqM2s5DyVWab09NTQScDQt.jpg
Home Alone 3,"9-year-old Alex Pruitt is home alone with the chicken pox. Turns out, due to a mix-up among nefarious spies, Alex was given a toy car concealing a top-secret microchip. Now Alex must fend off the spies as they try to break into his house to get it back.",https://image.tmdb.org/t/p/original/6uOadrCfle0n2LOOxHbgWEdnrm2.jpg
No Good Deed,"Terri is a devoted wife and mother of two, living an ideal suburban life in Atlanta when Colin, a charming but dangerous escaped convict, shows up at her door claiming car trouble. Terri offers her phone to help him but soon learns that no good deed goes unpunished as she finds herself fighting for survival when he invades her home and terrorizes her family.",https://image.tmdb.org/t/p/original/wcDLqCS70LsPcovieuQrb311Qr1.jpg
We Broke Up,Lori and Doug break up right before Lori's sister's wedding and decide to pretend they're still together for the weekend as to not disrupt the fun.,https://image.tmdb.org/t/p/original/qPeSznx1YJkjKwd3B5yqRlxq0xD.jpg
Barbie in A Mermaid Tale,"Barbie stars as Merliah, a surfer who learns a shocking secret: she's a mermaid! She and her dolphin friend set out for an undersea adventure to rescue her mother, the queen of Oceana.",https://image.tmdb.org/t/p/original/jtOlo3AaXVBnqfMeKGFrZUMPFui.jpg
The Day,"Open war against humanity rages. For five survivors Ã¢ÂÂ lost and on the run Ã¢ÂÂ the pursuit is relentless, the bullets are dwindling and the battle is everywhere. This is a 24-hour look into their lives.",https://image.tmdb.org/t/p/original/zNFCkFmgI4Dnv3UpC0lLM7jWhYU.jpg
Predator 2,A police chief in the war-torn streets of Los Angeles discovers that an extraterrestrial creature is hunting down residents - and that he is the next target.,https://image.tmdb.org/t/p/original/50rHufpLKcpVZMQIGrUK3DJgz1g.jpg
Tomorrowland,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",https://image.tmdb.org/t/p/original/kziYpr5Nfw60P0My8aj1sgCEqed.jpg
Addams Family Values,"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.",https://image.tmdb.org/t/p/original/8znyj20O3EYLD2EzWnZQMnkE4zH.jpg
Don't Blame the Kid,"After a one-night stand results in pregnancy, a young woman decides to become partners with the emotionally immature father-to-be.",https://image.tmdb.org/t/p/original/jx4RowEMoenVwtjyompzcR04EeN.jpg
The Empire of Corpses,"The story of The Empire of Corpses takes place in 19th century Europe, and revolves around John Watson. He is scouted by the government to become a secret agent- However, Watson lives in a world where ""Frankensteins""- human corpses that are re-purposed with a false soul in order to use them as laborers- are used to improve industrial development.",https://image.tmdb.org/t/p/original/gtfQzn3lRnJ2P3CcE8yxOtXPHTC.jpg
Star Trek Into Darkness,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",https://image.tmdb.org/t/p/original/7XrRkhMa9lQ71RszzSyVrJVvhyS.jpg
The Walking Dead: The Journey So Far,"This two-hour retrospective in which the entire cast will tell the stories of their characters from the moment they were introduced through to where they were left at the end of the last episode of season 7. Beautifully shot interviews of the cast and the EPs are punctuated by clips of the most crucial moments in the series.  If someone has never seen a moment of The Walking Dead before, this special will catch them up on the plot, characters, locations, and unique terminology of the series leading up to season 8.",https://image.tmdb.org/t/p/original/hXlpG1H9Lmv31kOPfsfnBe8Ec4R.jpg
Pandemic,"After a virus of epic proportions overwhelms the planetÃ¢ÂÂwith more infected than uninfectedÃ¢ÂÂhumanity is losing its grip on survival and its only hope is finding a cure and keeping the infected contained. Lauren, a doctor, arrives in Los Angeles with her crack team to lead the hunt for uncontaminated civilian survivors, but nothing can prepare them for the blood-soaked mayhem they witness as they head into the Californian streets where everything is considered a trap.",https://image.tmdb.org/t/p/original/m0OCqNmVudMtbGlv4iTcyYrbp9m.jpg
The Hills Have Eyes,"Based on Wes Craven's 1977 suspenseful cult classic, The Hills Have Eyes is the story of a family road trip that goes terrifyingly awry when the travelers become stranded in a government atomic zone. Miles from nowhere, the Carter family soon realizes the seemingly uninhabited wasteland is actually the breeding ground of a blood-thirsty mutant family...and they are the prey.",https://image.tmdb.org/t/p/original/qj4C2c96T1n3YnYxFG5l5bSTKbM.jpg
Operation Merry Christmas: The Elf Con,"The plan of three small-time pickpockets to pull the heist of their lives during Christmas, posing as elves in a Christmas show in one of the most exclusive shopping centers in the city where they will collect private information from some wealthy families, then rob their homes while they enjoy their December vacation.",https://image.tmdb.org/t/p/original/is2wNqEH4CBw5JsrWzpDG1boQBj.jpg
Edward Scissorhands,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,https://image.tmdb.org/t/p/original/1RFIbuW9Z3eN9Oxw2KaQG5DfLmD.jpg
Justice League: The Flashpoint Paradox,The Flash finds himself in a war-torn alternate timeline and teams up with alternate versions of his fellow heroes to restore the timeline.,https://image.tmdb.org/t/p/original/zmpE3mfhv0NOnI872q66kuuGeZW.jpg
The Ridiculous 6,"When his long-lost outlaw father returns, Tommy ""White Knife"" Stockburn goes on an adventure-filled journey across the Old West with his five brothers.",https://image.tmdb.org/t/p/original/kPc80jywR5Nm2KIQjkY5i4VXSx4.jpg
"Tad, the Lost Explorer","Tad is a celebrity archaeologist and adventurer just like his hero Max Mordon... in his dreams! In reality, Tad is a Chicago construction worker. One day, however, he is mistaken for a real professor and takes his place on a flight to Peru in search of the lost city of Paititi.",https://image.tmdb.org/t/p/original/vmysxjUJkYmp6CmjNOKOeHMOzFA.jpg
Rocky II,"After Rocky goes the distance with champ Apollo Creed, both try to put the fight behind them and move on. Rocky settles down with Adrian but can't put his life together outside the ring, while Creed seeks a rematch to restore his reputation. Soon enough, the ""Master of Disaster"" and the ""Italian Stallion"" are set on a collision course for a climactic battle that is brutal and unforgettable.",https://image.tmdb.org/t/p/original/f1EbiHcLxHgGbDPpwzk1f4xkiHo.jpg
Friends: The Reunion,"The cast of Friends reunites for a once-in-a-lifetime celebration of the hit series, an unforgettable evening filled with iconic memories, uncontrollable laughter, happy tears, and special guests.",https://image.tmdb.org/t/p/original/bT3c4TSOP8vBmMoXZRDPTII6eDa.jpg
Independence Day,"On July 2, a giant alien mothership enters orbit around Earth and deploys several dozen saucer-shaped 'destroyer' spacecraft that quickly lay waste to major cities around the planet. On July 3, the United States conducts a coordinated counterattack that fails. On July 4, a plan is devised to gain access to the interior of the alien mothership in space, in order to plant a nuclear missile.",https://image.tmdb.org/t/p/original/p0BPQGSPoSa8Ml0DAf2mB2kCU0R.jpg
Being the Ricardos,Lucille Ball and Desi Arnaz face a crisis that could end their careers and another that could end their marriage.,https://image.tmdb.org/t/p/original/oztBLWdRk5gApYmNdADXvXkLT5m.jpg
The Batman vs. Dracula,"Gotham City is terrorized not only by recent escapees Joker and Penguin, but by the original creature of the night, Dracula! Can Batman stop the ruthless vampire before he turns everyone in the city, including The Caped Crusader, Joker and Penguin, into his mindless minions?",https://image.tmdb.org/t/p/original/dBysIm8mEhvlemR5xeWUcE0P4TN.jpg
American Wedding,"With high school a distant memory, Jim and Michelle are getting married -- and in a hurry, since Jim's grandmother is sick and wants to see him walk down the aisle -- prompting Stifler to throw the ultimate bachelor party. And Jim's dad is reliable as ever, doling out advice no one wants to hear.",https://image.tmdb.org/t/p/original/r8bMJ4MUZf3WrhuATO7Tcl51dLN.jpg
